video_id,comment,label
HlR4QB-UxAU,🤙🤙. Like I always say People are brainwashed and raised to do 3 things go to school get a so called good education work retire and DIE. and a lot of people go out like that instead of doing what they (really) want to do and LOVE to do. like Steve Harvey said if you wake up in the morning and hate the sound of ya alarm Clock then u wasting ya life and to operate in ya purpose and GIFT. ya gift is whatever u do the easiest with the least amount of effort. most people put off on their dreams for a *so called *good JOB. even god says people perish when they stop dreaming. Live ya life and do what (u) LOVE. people ain’t happy anyways with the money that they make from their JOBS so you might as well do what u love and be happy.,Positive
HlR4QB-UxAU,"It's not true that you have to be vaccinated before. If you are vaccinated,  you do get an incentive on hire.  But it is not a requirement for the job",Neutral
HlR4QB-UxAU,"Congrats!!! I quit to, Amazon. My last day was today.",Positive
HlR4QB-UxAU,"I quit my job a month ago, decent pay, work from home, but I just wasn’t happy. I don’t want to spend 40hrs a week doing something that doesn’t make me happy. I’m finishing my mba and starting my own business, I won’t look back. ✌🏽",Positive
HlR4QB-UxAU,Congratulations on quitting your job. You should move to Phoenix and let me marry you,Positive
HlR4QB-UxAU,Congratulations on getting your life back these jobs are sucking the life out of people!,Positive
HlR4QB-UxAU,"I quit my job in healthcare over 12 years in the field, 4 certifications. Too much going on and too much pressure and I am against alot of stuff now. I have another job and attend school and also doing DD, UE. I also want a work from home.❤",Positive
HlR4QB-UxAU,I would rather be broke and working for myself than paid working for the man,Negative
HlR4QB-UxAU,Hey my sister ‘I’m feeling like that too’ at my Job 4’ 6 years through this pandemic’ didn’t try to Help us at all ‘let’s us know about that cov shot,Positive
HlR4QB-UxAU,"Anytime you leave a job. Just remember what you made of you never quit. On any one but yourself I left three jobs in past 4 months. Still have a job through Instacart. I work three jobs at once GE, Papa John's & Instacart. Trust me it gets tiring. But keeping a free schedule job like Instacart. Help me keep my life in place. I'm moving to Mississippi this weekend. Hope I get to see as much money as I do in Alabama.",Positive
HlR4QB-UxAU,"You got this boo I'm going through the same thing right now at my job for doing my job so I'm feeling the same way cuz I just want to be happy and not just working to pay bills anymore I'm not just being talked to any kind of way anymore I'm just not for that s*** anymore and right now I'm getting ready for work but I'm not doing it for for them no more I'm doing it for me so I can save so I can get me my own place whether that's a box truck or van That's all that matters and I'm a focus on that right now and you you keep focused on what it is you really want and if that made you feel better to resign from that job then you did the right thing only matters now is you put you first have a good day sis, ❤️❤️🥰",Positive
HlR4QB-UxAU,Oh wow! You hit 20K! Congrats! Follow yours dreams and enjoy the journey. 🎁 Always feels good to walk away from a job that's not serving your soul's purpose... and do it by choice!,Positive
HlR4QB-UxAU,I work at Amazon in Rockville Maryland wished you the best in your next chapter to n your life keep smiling and keep Encouraging people that you can do it,Positive
HlR4QB-UxAU,I have been there. Lived in my car for 4 months and eventually got a job then in those 4 months i became a manager at the job. Never stay working somewhere that makes you feel like you work in purgatory. Keep doing your thing my sista,Positive
HlR4QB-UxAU,Same here I left March stress relief but I love that job,Positive
HlR4QB-UxAU,I Hated working for AMAZON ..lol good for you💙,Positive
HlR4QB-UxAU,Have fun.... lazy young people don't want to work,Positive
HlR4QB-UxAU,I know how that feels I just did that on June 7 from my job.,Neutral
HlR4QB-UxAU,Sis! I am a 1st gen millennial entrepreneur. It has been 6 years and the road has not been easy at all but what I remind myself is to pick my hard. The hard of being an entrepreneur or the hard of being on the job with the unnecessary politics. Congratulations and enjoy the journey!,Positive
HlR4QB-UxAU,"I am currently homeless and 3 months i got a job working for the city but they had ABSOLUTELY STUPID RULES that I just didn't understand why they had, so to me It wasn't worth putting up with so I ghost fuck the 2 week notice.",Negative
HlR4QB-UxAU,Congrats Jaz on walking on faith!  I left a job of 12 years that became toxic and God has provided since.  You are so inspiring.  Praying for God to allow me to walk in my purpose.,Positive
HlR4QB-UxAU,Girl I quit amazon 4 times and I’m officially never going back they work you like a dog I worked at 4 different type of amazon warehouse and I only liked the sorting centers good luck on your journey 🌻,Positive
HlR4QB-UxAU,Quit my job 2/20..my Father has been takin care of me and He hasn't missed a beat HalleluYah. All praises to our Most High for what He is about to do in your life. Walking in/by faith. #Hedidthat,Positive
HlR4QB-UxAU,❤You are such an inspiration Sweetie!! I need you to know that it is because of you (And GOD...😁) that I am now a Dasher!! I was watching one of your videos.  It was the video where you were talking about quitting Amazon and speaking on your bills and how you could cover everything if you put in the hours with Door Dash.  I'm not even sure if I finished watching the video..😂😂😂 I just wanted to share that.  Keep being your beautiful and inspiring self Sweetie!! Keeping you and your family in my prayers.❤,Positive
